title,company,location,work_type,level,compensation,link,id,scraped_date
Applied AI Engineer,HYCU,,,,,https://builtin.com/job/applied-ai-engineer/8520844,8520844,2026-02-27
"Senior, Full Stack AI Engineer / Developer ,  Python ,ReactJS (8+ Years Experience)",Western Digital,,,,,https://builtin.com/job/senior-full-stack-ai-engineer-developer-python-reactjs-8-years-experience/8288165,8288165,2026-02-27
Senior AI Engineer with Automation Skills,Sutherland,,,,,https://builtin.com/job/senior-ai-engineer-automation-skills/8511727,8511727,2026-02-27
Senior Product Development AI Engineer,Clarivate Analytics,,,,,https://builtin.com/job/senior-product-development-ai-engineer/8511656,8511656,2026-02-27
"Lead, AI Engineer",KLA,,,,,https://builtin.com/job/ai-engineer/8511558,8511558,2026-02-27
Staff AI Engineer,Pattern,,,,,https://builtin.com/job/staff-ai-engineer/6724755,6724755,2026-02-27
AI Developer,CAI (cai.io).,,,,,https://builtin.com/job/ai-developer/6731943,6731943,2026-02-27
Principal AI Engineer - Cloud & Platform Services,AVEVA,,,,,https://builtin.com/job/r-d-principal-technologist-dev-ai-core-services-development/6798010,6798010,2026-02-27
AI Engineer (INDIA),Trexquant Investment,,,,,https://builtin.com/job/ai-engineer-india/7360063,7360063,2026-02-27
Lead AI Engineer,Prodigal,,,,,https://builtin.com/job/lead-ai-engineer/7836931,7836931,2026-02-27
Lead AI Engineer- Data and AI Platform (Agentic Development),"Visa Inc,",,,,,https://builtin.com/job/lead-ai-engineer-data-and-ai-platform-agentic-development/8503905,8503905,2026-02-27
Lead AI Engineer - Data and AI Platform (Business Intelligence),"Visa Inc,",,,,,https://builtin.com/job/lead-ai-engineer-data-and-ai-platform-business-intelligence/8503903,8503903,2026-02-27
AI Engineer,ProArch,,,,,https://builtin.com/job/ai-engineer/8260721,8260721,2026-02-27
Staff AI Engineer,ChargePoint,,,,,https://builtin.com/job/staff-ai-engineer/8502571,8502571,2026-02-27
Senior AI Developer- Tieto Tech Consulting (m/f/d),Tietoevry,,,,,https://builtin.com/job/senior-ai-developer-tieto-tech-consulting-m-f-d/8261464,8261464,2026-02-27
Consultant/Sr. Consultant - AI Engineer (INAI),Blue Altair,,,,,https://builtin.com/job/consultant-sr-consultant-ai-engineer-inai/8261826,8261826,2026-02-27
Junior AI Engineer - Computer Vision,InnovationTeam,,,,,https://builtin.com/job/junior-ai-engineer-computer-vision/8501245,8501245,2026-02-27
Data Engineer - Applied AI,Celonis,,,,,https://builtin.com/job/data-engineer/8211505,8211505,2026-02-27
AI Engineer,Quantanite,,,,,https://builtin.com/job/ai-engineer/7591175,7591175,2026-02-27
Senior AI Engineer,Armada,,,,,https://builtin.com/job/senior-ai-engineer/7580433,7580433,2026-02-27
Senior AI Engineer,Reltio,,,,,https://builtin.com/job/senior-ai-engineer/8246348,8246348,2026-02-27
"Full-Stack AI Engineer (Prompt Engineering & Agentic Systems) Python, Azure",Cyderes (cyderes.com),,,,,https://builtin.com/job/full-stack-ai-engineer-prompt-engineering-agentic-systems-python-azure/8082246,8082246,2026-02-27
AI Engineer,Particle41,,,,,https://builtin.com/job/ai-engineer/7583909,7583909,2026-02-27
AI Engineer - II (Experience with Financial project),Pattern,,,,,https://builtin.com/job/ai-engineer-ii-experience-financial-project/8489458,8489458,2026-02-27
AI Engineer,YipitData,,,,,https://builtin.com/job/ai-engineer/8065306,8065306,2026-02-27
Senior AI Engineer,Atari,,,,,https://builtin.com/job/senior-ai-engineer/8066201,8066201,2026-02-27
AI Engineer,Lyric - Clarity in motion.,,,,,https://builtin.com/job/ai-engineer/6779047,6779047,2026-02-27
Voice AI Engineer (Mid/Senior),Lucidya,,,,,https://builtin.com/job/voice-ai-engineer-mid-senior/8476981,8476981,2026-02-27
Senior Data and AI engineer,Cepheid,,,,,https://builtin.com/job/senior-data-and-ai-engineer/8476329,8476329,2026-02-27
AI Engineer I,Microstrategy,,,,,https://builtin.com/job/ai-engineer-i/6178416,6178416,2026-02-27
AI Engineer (mid-level/senior),Lucidya,,,,,https://builtin.com/job/ai-engineer-mid-level-senior/8463854,8463854,2026-02-27
AI Developer,Euronext,,,,,https://builtin.com/job/ai-developer/8326076,8326076,2026-02-27
AI Engineer (with Gen AI),"Commvault Systems, Inc.",,,,,https://builtin.com/job/ai-engineer-gen-ai/8225321,8225321,2026-02-27
AI Engineer,JazzX AI,,,,,https://builtin.com/job/ai-engineer/7794072,7794072,2026-02-27
Staff AI Engineer,JazzX AI,,,,,https://builtin.com/job/staff-ai-engineer/8221985,8221985,2026-02-27
Sr. AI Engineer,Cyara,,,,,https://builtin.com/job/sr-ai-engineer/7566760,7566760,2026-02-27
"AI Platform Engineering (SRE & DevOps), Aladdin Engineering, Vice President",BlackRock,,,,,https://builtin.com/job/application-engineer-sre-devops-aladdin-engineering-vice-president/8412160,8412160,2026-02-27
Senior Software Quality Engineer - AI-  Bangalore,Boomi,,,,,https://builtin.com/job/senior-software-quality-engineer-ai-bangalore/8412145,8412145,2026-02-27
AI Ops Engineer,McCain Foods,,,,,https://builtin.com/job/ai-engineer/4201005,4201005,2026-02-27
Data and AI Engineer (Manager),"Visa Inc,",,,,,https://builtin.com/job/data-and-ai-engineer-manager/8450609,8450609,2026-02-27
